frame_number,received_time,sent_time,delay_seconds,number_markers
126,1581016332613193988,1581016332167802059,0.445391929,2
127,1581016332651820898,1581016332202072520,0.449748378,2
128,1581016332729043960,1581016332303584467,0.425459493,2
129,1581016332767757892,1581016332338397916,0.429359976,2
130,1581016332841692924,1581016332406074393,0.435618531,2
131,1581016332881654977,1581016332440023916,0.441631061,2
132,1581016332954909086,1581016332507800762,0.447108324,2
133,1581016332994728088,1581016332541744989,0.452983099,2
134,1581016333068176031,1581016332643594503,0.424581528,2
135,1581016333107506990,1581016332677515656,0.429991334,2
136,1581016333181911945,1581016332745528700,0.436383245,2
137,1581016333220802068,1581016332779570017,0.441232051,2
138,1581016333294850111,1581016332847274438,0.447575673,2
139,1581016333334300994,1581016332881190018,0.453110976,2
140,1581016333407869100,1581016332982720297,0.425148803,2
141,1581016333447436094,1581016333016596526,0.430839568,2
142,1581016333521110057,1581016333084373019,0.436737038,2
143,1581016333560857057,1581016333118711238,0.442145819,2
144,1581016333634227037,1581016333186443714,0.447783323,2
145,1581016333672921895,1581016333220361904,0.452559991,2
146,1581016333747126102,1581016333322461080,0.424665022,2
147,1581016333786230087,1581016333356609580,0.429620507,2
148,1581016333860236883,1581016333424550811,0.435686072,2
149,1581016333899146080,1581016333458432095,0.440713985,2
150,1581016333973328113,1581016333526224328,0.447103785,2
151,1581016334012887954,1581016333560383106,0.452504848,2
152,1581016334086697101,1581016333661970848,0.424726253,2
153,1581016334126236915,1581016333696440712,0.429796203,2
154,1581016334199862003,1581016333764251353,0.43561065,2
155,1581016334238585948,1581016333798155044,0.440430904,2
156,1581016334312880992,1581016333865975758,0.446905234,2
157,1581016334351865053,1581016333899957577,0.451907476,2
158,1581016334426131963,1581016334001602873,0.42452909,2
159,1581016334464413881,1581016334035539434,0.428874447,2
160,1581016334539211988,1581016334103235706,0.435976282,2
161,1581016334577455043,1581016334137375763,0.44007928,2
162,1581016334652271032,1581016334205302864,0.446968168,2
163,1581016334690274953,1581016334239319997,0.450954956,2
164,1581016334765337944,1581016334340927608,0.424410336,2
165,1581016334803531885,1581016334374837725,0.42869416,2
166,1581016334878644943,1581016334442923990,0.435720953,2
167,1581016334916564941,1581016334477032769,0.439532172,2
168,1581016334992434024,1581016334544749597,0.447684427,2
169,1581016335030061960,1581016334578641491,0.451420469,2
170,1581016335105812072,1581016334680270158,0.425541914,2
171,1581016335143138885,1581016334714290383,0.428848502,2
172,1581016335219243049,1581016334782034063,0.437208986,2
173,1581016335262449026,1581016334816267191,0.446181835,2
174,1581016335332398891,1581016334884042907,0.448355984,2
175,1581016335389874935,1581016334951853844,0.438021091,2
176,1581016335444478034,1581016335019558764,0.42491927,2
177,1581016335517170906,1581016335053557953,0.463612953,2
178,1581016335556792020,1581016335121624755,0.435167265,2
179,1581016335643506050,1581016335190326970,0.45317908,2
180,1581016335669523000,1581016335224176440,0.44534656,2
181,1581016335770319938,1581016335325838810,0.444481128,2
182,1581016335782669067,1581016335359642743,0.423026324,2
183,1581016335894851922,1581016335461647735,0.433204187,2
184,1581016335895478010,1581016335495633165,0.399844845,2
185,1581016336008018016,1581016335597382718,0.410635298,2
186,1581016336024564981,1581016335563499286,0.461065695,2
187,1581016336121031045,1581016335699000107,0.422030938,2
188,1581016336146250009,1581016335733105461,0.413144548,2
189,1581016336233489036,1581016335801274705,0.432214331,2
190,1581016336269272089,1581016335835833012,0.433439077,2
191,1581016336346844911,1581016335903538210,0.443306701,2
192,1581016336391660928,1581016335937484937,0.454175991,2
193,1581016336460767030,1581016336039464708,0.421302322,2
194,1581016336515007019,1581016336073378343,0.441628676,2
195,1581016336574057102,1581016336141104393,0.432952709,2
196,1581016336642416000,1581016336208932570,0.43348343,2
197,1581016336686927080,1581016336242796151,0.444130929,2
198,1581016336769330024,1581016336310642291,0.458687733,2
199,1581016336799771070,1581016336378329841,0.421441229,2
200,1581016336895596027,1581016336446117964,0.449478063,2
201,1581016336912434101,1581016336479995174,0.432438927,2
202,1581016337026207923,1581016336616127130,0.410080793,2
203,1581016337026840925,1581016336581961815,0.44487911,2
204,1581016337139213085,1581016336751671543,0.387541542,2
205,1581016337150738954,1581016336717826092,0.432912862,2
206,1581016337251805067,1581016336820016673,0.431788394,2
207,1581016337275439977,1581016336853994547,0.42144543,2
208,1581016337365351915,1581016336921774448,0.443577467,2
209,1581016337403422117,1581016336955770507,0.44765161,2
210,1581016337478944063,1581016337057655131,0.421288932,2
211,1581016337531328916,1581016337091602747,0.439726169,2
212,1581016337592289924,1581016337159358352,0.432931572,2
213,1581016337658792972,1581016337193355189,0.465437783,2
214,1581016337705158948,1581016337261074369,0.444084579,2
215,1581016337787965059,1581016337329604846,0.458360213,2
216,1581016337818525075,1581016337397235065,0.42129001,2
217,1581016337914026975,1581016337465223850,0.448803125,2
218,1581016337931065082,1581016337499380091,0.431684991,2
219,1581016338040811061,1581016337601229383,0.439581678,2
220,1581016338044442892,1581016337635125907,0.409316985,2
221,1581016338157099962,1581016337736929681,0.420170281,2
222,1581016338169625043,1581016337703068990,0.466556053,2
223,1581016338270198106,1581016337838597532,0.431600574,2
224,1581016338301234006,1581016337872557407,0.428676599,2
225,1581016338383891105,1581016337940381103,0.443510002,2
226,1581016338423639059,1581016337974421402,0.449217657,2
227,1581016338497361898,1581016338076576225,0.420785673,2
228,1581016338545892953,1581016338110556507,0.435336446,2
229,1581016338610850095,1581016338178456794,0.432393301,2
230,1581016338668263912,1581016338212838697,0.455425215,2
231,1581016338724222898,1581016338280804168,0.44341873,2
232,1581016338797179937,1581016338349038929,0.448141008,2
233,1581016338836930036,1581016338417043270,0.419886766,2
234,1581016338924843072,1581016338485084758,0.439758314,2
235,1581016338949785947,1581016338518984449,0.430801498,2
236,1581016339054579019,1581016338586955456,0.467623563,2
237,1581016339063287019,1581016338621025107,0.442261912,2
238,1581016339176567077,1581016338756569186,0.419997891,2
239,1581016339181935071,1581016338722690624,0.459244447,2
240,1581016339289243936,1581016338858454070,0.430789866,2
241,1581016339313939094,1581016338892305521,0.421633573,2
242,1581016339402865886,1581016338960472728,0.442393158,2
243,1581016339441426038,1581016338994631303,0.446794735,2
244,1581016339515531063,1581016339096347264,0.419183799,2
245,1581016339569319009,1581016339130295620,0.439023389,2
246,1581016339632045030,1581016339198324294,0.433720736,2
247,1581016339696115970,1581016339232340130,0.46377584,2
248,1581016339748302936,1581016339300066717,0.448236219,2
249,1581016339826581954,1581016339368501382,0.458080572,2
250,1581016339864521980,1581016339436173970,0.42834801,2
251,1581016339949657917,1581016339504088590,0.445569327,2
252,1581016339981102943,1581016339537952782,0.443150161,2
253,1581016340077735900,1581016339640023013,0.437712887,2
254,1581016340097125053,1581016339673874131,0.423250922,2
