frame_number,received_time,sent_time,delay_seconds,number_markers
411,1581016466595865011,1581016466170850668,0.425014343,2
412,1581016466641019105,1581016466205150517,0.435868588,2
413,1581016466702986955,1581016466272877086,0.430109869,2
414,1581016466748346090,1581016466306702945,0.441643145,2
415,1581016466810583114,1581016466374724229,0.435858885,2
416,1581016466855643987,1581016466408551718,0.447092269,2
417,1581016466917846918,1581016466476485745,0.441361173,2
418,1581016466962441921,1581016466544326126,0.418115795,2
419,1581016467025113105,1581016466578230298,0.446882807,2
420,1581016467069802999,1581016466646735777,0.423067222,2
421,1581016467132057905,1581016466714712025,0.41734588,2
422,1581016467176991939,1581016466749105780,0.427886159,2
423,1581016467239278078,1581016466816855274,0.422422804,2
424,1581016467284087896,1581016466850757390,0.433330506,2
425,1581016467346687078,1581016466918607364,0.428079714,2
426,1581016467391426086,1581016466952485981,0.438940105,2
427,1581016467453824996,1581016467020376361,0.433448635,2
428,1581016467498955965,1581016467054229053,0.444726912,2
429,1581016467561333894,1581016467122215560,0.439118334,2
430,1581016467606288909,1581016467190453377,0.415835532,2
431,1581016467668566942,1581016467224391956,0.444174986,2
432,1581016467713443040,1581016467292194468,0.421248572,2
433,1581016467775782108,1581016467360376786,0.415405322,2
434,1581016467820678949,1581016467394502972,0.426175977,2
435,1581016467883228063,1581016467462354982,0.420873081,2
436,1581016467927876949,1581016467496230266,0.431646683,2
437,1581016467990283966,1581016467565096089,0.425187877,2
438,1581016468035293102,1581016467599006354,0.436286748,2
439,1581016468097655057,1581016467666779032,0.430876025,2
440,1581016468143021106,1581016467700621002,0.442400104,2
441,1581016468205147027,1581016467768660027,0.436487,2
442,1581016468250395059,1581016467802553477,0.447841582,2
443,1581016468312469959,1581016467870463764,0.442006195,2
444,1581016468357425928,1581016467938346959,0.419078969,2
445,1581016468419776916,1581016467972250076,0.44752684,2
446,1581016468464632987,1581016468040482060,0.424150927,2
447,1581016468526784896,1581016468108349088,0.418435808,2
448,1581016468571679115,1581016468143304850,0.428374265,2
449,1581016468633882999,1581016468211064603,0.422818396,2
450,1581016468678900957,1581016468244971479,0.433929478,2
451,1581016468741199016,1581016468313153075,0.428045941,2
452,1581016468786292076,1581016468347046395,0.439245681,2
453,1581016468848871946,1581016468415181807,0.433690139,2
454,1581016468893744945,1581016468448987426,0.444757519,2
455,1581016468956078052,1581016468516805881,0.439272171,2
456,1581016469001238107,1581016468584647022,0.416591085,2
457,1581016469063448905,1581016468618565657,0.444883248,2
458,1581016469108453989,1581016468686628385,0.421825604,2
