frame_number,received_time,sent_time,delay_seconds,number_markers
125,1581016532048051118,1581016531631600150,0.416450968,2
126,1581016532061903953,1581016531665632560,0.396271393,2
127,1581016532158796072,1581016531733414109,0.425381963,2
128,1581016532180066108,1581016531767377391,0.412688717,2
129,1581016532270359992,1581016531835103959,0.435256033,2
130,1581016532297107934,1581016531868934763,0.428173171,2
131,1581016532381547927,1581016531936681627,0.4448663,2
132,1581016532413748025,1581016531970559337,0.443188688,2
133,1581016532492423057,1581016532072125597,0.42029746,2
134,1581016532529577970,1581016532105977622,0.423600348,2
135,1581016532603419065,1581016532173714061,0.429705004,2
136,1581016532645714998,1581016532207629678,0.43808532,2
137,1581016532714380979,1581016532275545798,0.438835181,2
138,1581016532759836912,1581016532309398675,0.450438237,2
139,1581016532826534032,1581016532377151094,0.449382938,2
140,1581016532875961065,1581016532444887533,0.431073532,2
141,1581016532940097093,1581016532512825634,0.427271459,2
142,1581016532991365909,1581016532546745195,0.444620714,2
143,1581016533055608987,1581016532614504911,0.441104076,2
144,1581016533106910943,1581016532682655137,0.424255806,2
145,1581016533169348955,1581016532750417575,0.41893138,2
146,1581016533223469972,1581016532784420319,0.439049653,2
147,1581016533282872915,1581016532852103537,0.430769378,2
148,1581016533341825008,1581016532885982099,0.455842909,2
149,1581016533395128965,1581016532953852553,0.441276412,2
150,1581016533458354949,1581016533021739877,0.436615072,2
151,1581016533507215976,1581016533089617832,0.417598144,2
152,1581016533575074911,1581016533123594021,0.45148089,2
153,1581016533618880033,1581016533191387606,0.427492427,2
154,1581016533690736055,1581016533259228395,0.43150766,2
155,1581016533730719089,1581016533293177010,0.437542079,2
156,1581016533806052923,1581016533360966578,0.445086345,2
157,1581016533842839002,1581016533394955581,0.447883421,2
158,1581016533921314954,1581016533496539230,0.424775724,2
159,1581016533955035924,1581016533530515420,0.424520504,2
160,1581016534037609100,1581016533598264636,0.439344464,2
161,1581016534067555904,1581016533632136142,0.435419762,2
162,1581016534153529882,1581016533699982615,0.453547267,2
163,1581016534179826021,1581016533733945287,0.445880734,2
164,1581016534269268989,1581016533835558250,0.433710739,2
